subsidiary_name,subsidiary_id,Bezeichnung,Lieferant,Kategorie (CPV Hauptteil),Bieter,Summe,Aktualisiert
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Fahrzeugüberprüfungen bzw. Arbeitsstättenüberprüfungen gemäß AMVO §9,Rahmenvereinbarung mit mehreren Unternehmern,"50220000 Reparatur, Wartung und zugehörige Dienste in Verbindung mit Eisenbahnen und anderen Ausrüstungen",1,"1,00",07.11.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Stahlbau > Stahlbauteile für Oberleitungsanlagen (Lieferung),,44210000 Konstruktionen und Teile von Konstruktionen,,,04.11.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Leiter und Gerüste,JUST Leitern AG Zentrale,44318000 Leiter,2,"87.960,00",04.11.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung und Wartung von mobilen Geräten zur Datenerfassung - BDE,,30216110 Scanner für Computeranwendungen,,,31.10.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Notrufsprechstellen_2,COMMEND Österreich GmbH  Zentrale Österreich,32360000 Gegensprechanlagen,1,"1,00",29.10.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Verlängerung Wartung Roman/ RV 4600024350,Worldline Austria GmbH Worldline Austria GmbH,72267000 Software-Wartung und -Reparatur,1,"1.971.831,00",28.10.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,VIS Modellierung - Beratung & Dienstleistung SCHEMA ST4,doctima GmbH doctima GmbH,72260000 Dienstleistungen in Verbindung mit Software,1,"89.600,00",28.10.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Beratungsleistungen im Bereich Unternehmensbewertung,Rahmenvereinbarung mit mehreren Unternehmern,79410000 Unternehmens- und Managementberatung,7,"1,00",21.10.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Wiederkehrende Überprüfungen und Wartungen von Hebe- und Anschlagmittel,PFEIFER Seil- und Hebetechnik GmbH Österreich,42410000 Hebezeuge und Fördermittel,1,"132.577,25",17.10.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Audiodevices Betriebsfernsprechanlagen,DENGLER BahnTelematik GmbH DENGLER BahnTelematik GmbH,32351300 Audiogerätezubehör,2,"1,00",15.10.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Miete und Wartung von Luftbefeuchter für UZ,,39811200 Luftreiniger,,,30.09.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Automatische Fahrtenerkennung,FAIRTIQ AG,"48480000 Softwarepaket für Vertrieb, Marketing und Business-Intelligence",5,"1,00",26.09.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Elastische Elemente für Masse-Feder-Systeme,,34946200 Oberbaumaterial für Eisenbahnen,,,25.09.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Erweiterung der automatischen Fahrgastzählung  (AFZ),Rahmenvereinbarung mit mehreren Unternehmern,35125100 Sensoren,1,"1,00",24.09.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lautsprecher und Komponenten für Bahnsteigbeschallung,Rahmenvereinbarung mit mehreren Unternehmern,32342000 Lautsprecher,2,"1,00",24.09.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Rahmenvertrag über die Lieferung von Weichenheizungskomponenten,HC ELECTRIC Handelsgesellschaft m.b.H. Zentrale,34944000 Weichenheizsystem,1,"3.690.265,20",18.09.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Prüfsystem Baumeisterarbeiten im Rahmen der ordentlichen Hausverwaltung,,45200000 Komplett- oder Teilbauleistungen im Hochbau sowie Tiefbauarbeiten,,,16.09.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Veröffentlichung der Jahresabschlüsse im Amtsblatt der Wiener Zeitung,XXX,22120000 Veröffentlichungen,1,"1,00",09.09.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Beratungsleistungen in den Bereichen strategische Business IT / strategische IT Integration,Rahmenvereinbarung mit mehreren Unternehmern,79410000 Unternehmens- und Managementberatung,8,"1,00",02.09.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Region Knittelfeld - Rahmenvertrag für Maler und Anstreicherarbeiten,Der freundliche Maler GmbH Zentrale,45442100 Anstricharbeiten,1,"498.994,49",21.08.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Abruf aus Rahmenvereinbarung,maihiro GmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",2,"1,00",19.08.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Microsoft Consulting Leistungen,MICROSOFT ÖSTERREICH GMBH,72220000 Systemberatung und technische Beratung,1,"78.630,00",19.08.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Voice Interfaces für Business– und Betriebskommunikation,head ON communications GMBH Vertrieb,32300000 Rundfunk- und Fernsehgeräte sowie Ton- und Bildaufnahme- und -wiedergabegeräte,4,"1,00",19.08.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Nebenuhren (aktuell),Rahmenvereinbarung mit mehreren Unternehmern,39254120 Wanduhren,3,"1,00",14.08.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,RV Brandabschottungen - Rahmenvertrag über das Herstellen von Brandabschottungen,Ing. Rudolf Duschek GmbH Niederlassung Wien,45343000 Brandschutz-Installationsarbeiten,3,"633.324,29",14.08.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,RV Brandabschottungen - Rahmenvertrag über das Herstellen von Brandabschottungen,Hermann Albrecht Ges.m.b.H. H. Albrecht Ges.m.b.H.,45343000 Brandschutz-Installationsarbeiten,3,"147.936,80",14.08.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Gleiseindeckungen Feste Fahrbahn System ÖBB-Porr,,44114200 Betonerzeugnisse,,,09.08.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Transport Management System,,72212100 Entwicklung von branchenspezifischer Software,,,06.08.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Erste Hilfe Artikel,Roraco GesmbH Geschäftsleitung,33140000 Medizinische Verbrauchsartikel,2,"154.659,26",02.08.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Region Wien - Rahmenvertrag für Drainage- und Kanalreinigungsarbeiten,RohrMax Rohrreinigungs-  und Kanalsanierungsges.m.b.H. Zentrale Wien,90400000 Dienstleistungen in der Abwasserbeseitigung,3,"614.053,44",30.07.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Region St.Pölten - Rahmenvertrag für Drainage- und Kanalreinigungsarbeiten,Hydro Ingenieure Kanaltechnik GmbH Kanalreinigung TV Befahrung Sanierung,90400000 Dienstleistungen in der Abwasserbeseitigung,4,"359.801,00",30.07.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Region Wiener Neustadt - Rahmenvertrag für Drainage- und Kanalreinigungsarbeiten,RohrMax Rohrreinigungs-  und Kanalsanierungsges.m.b.H. Zentrale Wien,90400000 Dienstleistungen in der Abwasserbeseitigung,3,"365.359,31",30.07.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Region Linz - Rahmenvertrag für Drainage- und Kanalreinigungsarbeiten,RohrMax Rohrreinigungs-  und Kanalsanierungsges.m.b.H. Zentrale Wien,90400000 Dienstleistungen in der Abwasserbeseitigung,2,"299.386,97",30.07.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Region Salzburg - Rahmenvertrag für Drainage- und Kanalreinigungsarbeiten,RohrMax Rohrreinigungs-  und Kanalsanierungsges.m.b.H. Zentrale Wien,90400000 Dienstleistungen in der Abwasserbeseitigung,3,"265.466,56",30.07.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Region Graz-Knittelfeld - Rahmenvertrag für Drainage- und Kanalreinigungsarbeiten,RohrMax Rohrreinigungs-  und Kanalsanierungsges.m.b.H. Zentrale Wien,90400000 Dienstleistungen in der Abwasserbeseitigung,3,"366.655,04",30.07.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Region Villach - Rahmenvertrag für Drainage- und Kanalreinigungsarbeiten,RohrMax Rohrreinigungs-  und Kanalsanierungsges.m.b.H. Zentrale Wien,90400000 Dienstleistungen in der Abwasserbeseitigung,3,"242.967,35",30.07.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Region Innsbruck - Rahmenvertrag für Drainage- und Kanalreinigungsarbeiten,Alpe Kanal Service GmbH Alpe Kanal Service GmbH,90400000 Dienstleistungen in der Abwasserbeseitigung,3,"385.334,00",30.07.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Region Bludenz - Rahmenvertrag für Drainage- und Kanalreinigungsarbeiten,Alpe Kanal Service GmbH Alpe Kanal Service GmbH,90400000 Dienstleistungen in der Abwasserbeseitigung,2,"345.695,00",30.07.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Konfektionierte Kabel,MATTIG-SCHAUER GmbH MATTIG-SCHAUER GmbH,32581100 Datenübertragungskabel,3,"64.827,00",29.07.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Videokameras und Zubehör inkl. Videomanagementsystem,,35125300 Sicherheitskameras,,,25.07.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Region Knittelfeld - Rahmenvertrag für Spengler und Dachdeckerarbeiten,Fuchs Wolfgang GmbH Zentrale,45261900 Dachreparatur und Dachwartung,2,"121.407,30",16.07.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Region Graz - Rahmenvertrag für Spengler und Dachdeckerarbeiten,Fuchs Wolfgang GmbH Zentrale,45261900 Dachreparatur und Dachwartung,2,"233.137,61",16.07.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Region Linz - Rahmenvertrag für Spengler und Dachdeckerarbeiten,Beisl Spenglerei und Bedachung GmbH Firmensitz,45261900 Dachreparatur und Dachwartung,1,"512.505,10",16.07.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Multimedia und Content-Marketing,,79340000 Werbe- und Marketingdienstleistungen,,,05.07.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Region Wien - Rahmenvertrag für Spengler und Dachdeckerarbeiten,RATKA DACHBAU GMBH Zentrale,45261900 Dachreparatur und Dachwartung,4,"599.268,90",25.06.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Region NÖ - Rahmenvertrag für Spengler und Dachdeckerarbeiten,Ing. Gregorites Dachdeckungs GmbH Dachdeckerei-Spenglerei,45261900 Dachreparatur und Dachwartung,4,"318.898,85",25.06.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Region Villach - Rahmenvertrag für Spengler und Dachdeckerarbeiten,Fleischmann & Petschnig Zentrale Klagenfurt,45261900 Dachreparatur und Dachwartung,2,"287.215,63",25.06.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Region Innsbruck  - Rahmenvertrag für Spengler und Dachdeckerarbeiten,Giner GmbH Giner Ges.m.b.H.,45261900 Dachreparatur und Dachwartung,1,"177.068,80",25.06.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,EUR-Paletten und Tauschrahmen aus Holz,Weiss Logistik Betriebsges.m.b.H. Handel,44143000 Paletten,4,"676.200,00",25.06.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,EUR-Paletten und Tauschrahmen aus Holz,Holzindustrie Schafler GmbH & Co KG Holzindustrie Schafler GmbH & Co KG,44143000 Paletten,4,"257.949,60",25.06.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,ÖBB Webplattform Eingangsrechnungen_ Betrieb und Wartung,onlinegroup.at creative online systems GmbH onlinegroup.at,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"66.900,00",24.06.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung inkl. zugehöriger Dienstleistung für Full-Color-LED-Großdisplays,XXX,31711200 Elektronische Anzeigen,4,"1,00",18.06.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung inkl. zugehöriger Dienstleistung für Full-Color-LED-Großdisplays,XXX,31711200 Elektronische Anzeigen,4,"1,00",18.06.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Region Linz - Rahmenvertrag für Maler und Anstreicherarbeiten,Der freundliche Maler GmbH Zentrale,45442100 Anstricharbeiten,3,"585.255,50",17.06.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Region Wien - Rahmenvertrag für Maler und Anstreicherarbeiten,Franz Rumpf Ges.m.b.H. Franz Rumpf Ges.m.b.H.,45442100 Anstricharbeiten,7,"730.444,60",17.06.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Region Salzburg - Rahmenvertrag für Maler und Anstreicherarbeiten,Der freundliche Maler GmbH Zentrale,45442100 Anstricharbeiten,3,"587.805,10",17.06.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Region Graz - Rahmenvertrag für Maler und Anstreicherarbeiten,Der freundliche Maler GmbH Zentrale,45442100 Anstricharbeiten,2,"615.698,50",17.06.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Region Knittelfeld - Rahmenvertrag für Maler und Anstreicherarbeiten,Der freundliche Maler GmbH Zentrale,45442100 Anstricharbeiten,1,"498.994,49",17.06.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Region Innsbruck - Rahmenvertrag für Maler und Anstreicherarbeiten,Egon Eiter Malerei-GesmbH & Co KG Zentrale,45442100 Anstricharbeiten,3,"421.727,48",17.06.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Schleif- und Polierwerkzeug aus flexiblen Schleifmitteln,"Klingspor Schleifwerkzeuge GmbH Vertrieb AT,SI,HR,AL, Betreuung TG's in HU,CZ,BG,RO,RS",14810000 Schleifmittel,3,"1,00",14.06.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Triebfahrzeugführer Einsatz Optimierung - TEO,HEX GmbH HEX GmbH,72200000 Softwareprogrammierung und -beratung,2,"89.000,00",11.06.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Beratungsleistungen im Bereich Operations & Rail Technology,Rahmenvereinbarung mit mehreren Unternehmen,79410000 Unternehmens- und Managementberatung,8,"1,00",07.06.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Beratungsleistungen im Bereich Operations & Rail Technology,Rahmenvereinbarung mit mehreren Unternehmen,79410000 Unternehmens- und Managementberatung,8,"1,00",07.06.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Beratungsleistungen im Bereich Operations & Rail Technology,Rahmenvereinbarung mit mehreren Unternehmen,79410000 Unternehmens- und Managementberatung,8,"1,00",07.06.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Beratungsleistungen im Bereich Operations & Rail Technology,BSL Transportation Consultants GmbH & Co. KG Zentrale,79410000 Unternehmens- und Managementberatung,8,"1,00",07.06.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Beratungsleistungen im Bereich Operations & Rail Technology,Bietergemeinschaft bestehend aus: quattron management consulting GmbH Infrastruktur- und Technologiemanagement;KPMG Advisory GmbH KPMG Advisory AG,79410000 Unternehmens- und Managementberatung,8,"1,00",07.06.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Modul Lieferantmanagment - Markterhebung,IBM Österreich Internationale Büromaschinen Gesellschaft m.b.H. IBM Österreich Internationale Büromaschinen Gesellschaft m.b.H.,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"77.300,00",06.06.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,MovIT SAP PM,Orianda Solutions AG Business Development,72210000 Programmierung von Softwarepaketen,5,"1,00",06.06.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Bürobedarf,,"30100000 Büromaschinen, Büromaterial und Zubehör, außer Computern, Druckern und Möbeln",,,05.06.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Bürobedarf,,"30100000 Büromaschinen, Büromaterial und Zubehör, außer Computern, Druckern und Möbeln",,,05.06.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Region Bludenz - Rahmenvertrag für Maler und Anstreicherarbeiten,R.u.H. Bartenbach GmbH Strassenmarkierung & Malerei,45442100 Anstricharbeiten,1,"318.986,80",03.06.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Region Villach - Rahmenvertrag für Maler und Anstreicherarbeiten,Freundl GmbH Malereibetrieb,45442100 Anstricharbeiten,1,"420.317,33",03.06.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Enterprise Identity & Access Management (EIAM),IPG Information Process Group Austria GmbH Dienstleistungen in der automatischen Datenverarbeitung und Informationstechnik,72240000 Systemanalyse und Programmierung,5,"6.952.933,16",30.05.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Temporäres Controlling Ticketshop,Value Dimensions Management Services GmbH Unternehmensberatung,72200000 Softwareprogrammierung und -beratung,1,"50.400,00",29.05.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Marketing Automation (Retention Automation) System,Emarsys eMarketing Systems AG Verkauf Österreich,48000000 Softwarepaket und Informationssysteme,2,"662.160,00",13.05.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Instandhaltung von Löt- u. Schweißwerkzeugen u. Zubehör,Air Liquide Austria Industriekundengeschäft,50530000 Reparatur und Wartung von Maschinen,1,"91.634,99",09.05.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Unterstützungsleistungen Verrechnungspreisdokumentation,KPMG Austria GmbH Wirtschaftsprüfungs- und Steuerberatungsgesellschaft Jahresabschlussprüfungen Konzernabschlussprüfungen Sonderprüfungen,79200000 Dienstleistungen im Bereich Rechnungslegung und -prüfung sowie Steuerwesen,5,"975.243,28",08.05.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Zerspanungswerkzeuge u. Stein- u. Hammerbohrer,,43132300 Bohrer,,,08.05.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,24-Stunden-Sessel,,"39110000 Sitze, Stühle sowie Zubehörprodukte und -teile",,,06.05.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Fahrzeugüberprüfungen bzw. Arbeitsstättenüberprüfungen gemäß AMVO §9,,"50220000 Reparatur, Wartung und zugehörige Dienste in Verbindung mit Eisenbahnen und anderen Ausrüstungen",,,03.05.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Abschluss einer Rahmenvereinbarung,Utopian Future Technologies SA Utopian Future Technologies SA,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",3,"962.340,00",25.04.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Softwareentwicklung Bahn-IT,OGS Software and Services GmbH Zentrale,72210000 Programmierung von Softwarepaketen,4,"1,00",25.04.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Softwareentwicklung Bahn-IT,EBCONT group GmbH EBCONT group,72210000 Programmierung von Softwarepaketen,4,"1,00",25.04.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,IT- Unterstützung Datenmanagment,Capgemini Consulting Österreich AG Capgemini Austria,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"96.000,00",23.04.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,ID-Card Rohlinge,RVB mit mehreren Unternehmen,35123400 Zugangskarten,4,"0,01",18.04.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Intergration Dynamic Packaging- DynaPack + Wartung,Online Travel AG Development,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"352.540,00",18.04.2019
